timestamp,device_id,file_ops,process_creations,registry_edits,network_calls,avg_entropy,autorun_present,macro_exec,signed_binary,sandbox_score,label
1734366183,USB-6484,85,7,5,10,6.349781459833042,1,0,0,1.0,1
1734366184,USB-2346,82,10,5,21,5.5931719817658685,0,0,0,1.0,1
1734366185,USB-1796,101,7,2,10,6.776766075212477,1,0,0,1.0,1
1734366186,USB-1775,11,0,0,2,4.860550936452494,0,0,0,0.5400772785991718,0
1734366187,USB-3061,88,2,6,12,6.409740602213758,1,1,0,1.0,1
1734366188,USB-5620,68,4,2,20,7.116140010492504,1,0,0,1.0,1
1734366189,USB-7746,11,1,0,2,5.000577732429052,0,0,1,0.578953467001751,0
1734366190,USB-4430,60,4,3,16,7.396040949634003,1,0,0,1.0,1
1734366191,USB-6986,69,13,4,11,5.199265678920984,0,0,0,1.0,1
1734366192,USB-5637,78,9,5,15,7.387245136665644,1,0,0,1.0,1
1734366193,USB-1653,5,1,1,3,4.949561122409613,0,0,1,0.31648497301380907,0
1734366194,USB-5361,73,3,4,16,6.045926529414628,0,0,0,1.0,1
1734366195,USB-7865,10,0,1,4,5.495887559534484,0,0,1,0.4206709716566833,0
1734366196,USB-6868,9,1,0,0,4.455455247652963,0,0,0,0.4386478584948978,0
1734366197,USB-6461,13,2,0,4,5.186378002709033,0,0,0,0.694255195767276,0
1734366198,USB-4953,12,0,0,2,4.797065710965921,0,0,1,0.4320787577318166,0
1734366199,USB-9537,12,1,0,2,4.732037644818475,0,0,1,0.6260183643153243,0
1734366200,USB-4761,68,3,4,16,6.6406256439845155,0,0,0,1.0,1
1734366201,USB-4997,92,3,5,20,7.037907396348159,0,0,1,1.0,1
1734366202,USB-6150,75,5,4,14,6.237030108545533,1,0,0,1.0,1
1734366203,USB-1716,10,3,1,1,4.189724201686752,1,0,1,0.4438618507535932,0
1734366204,USB-7270,16,2,1,2,5.079429484172972,0,0,1,0.6668284950501568,0
1734366205,USB-9772,10,2,0,1,4.43357540774058,0,0,1,0.30922884586366506,0
1734366206,USB-6191,80,12,6,14,6.351076151469296,1,0,0,1.0,1
1734366207,USB-5236,10,0,0,1,6.017017044663939,0,0,1,0.23591915210816944,0
1734366208,USB-8716,8,1,0,6,4.2477467211253295,0,0,1,0.5463391643532824,0
1734366209,USB-9041,8,2,1,4,4.81729307374021,0,0,1,0.54346103190686,0
1734366210,USB-4517,78,5,2,14,5.636215522513594,1,1,0,1.0,1
1734366211,USB-9596,11,1,0,2,5.54489569445664,0,0,0,0.6198784293663676,0
1734366212,USB-4892,10,0,0,3,5.365398455103903,0,0,1,0.39675936952187474,0
1734366213,USB-5300,11,0,0,2,6.272412103490333,0,0,1,0.4239120081629893,0
1734366214,USB-8689,86,7,4,15,6.671611770330133,0,1,0,1.0,1
1734366215,USB-9886,8,0,2,3,5.442308207746592,0,0,1,0.5958911834971805,0
1734366216,USB-1846,10,1,1,1,5.2308503769315635,0,0,1,0.5699994971042706,0
1734366217,USB-9826,82,5,4,17,6.967466639085553,0,1,0,1.0,1
1734366218,USB-9383,7,1,1,5,4.218613963439062,0,0,1,0.5665831801855749,0
1734366219,USB-9037,11,3,0,3,6.400604201000158,0,0,1,0.7080128470225675,0
1734366220,USB-6338,15,0,0,4,5.083851460781928,0,0,0,0.53874078946219,0
1734366221,USB-9821,12,0,0,2,3.907412874860089,0,0,1,0.37172448197866764,0
1734366222,USB-4836,84,9,5,12,6.392583713512653,1,1,0,1.0,1
1734366223,USB-6156,70,4,2,17,6.3722500808754265,1,1,0,1.0,1
1734366224,USB-7213,76,8,8,9,7.595674647213119,1,1,0,1.0,1
1734366225,USB-7055,13,0,0,2,5.376113914951805,0,0,1,0.2624596617029087,0
1734366226,USB-1468,16,1,1,1,4.900386355808107,0,0,0,0.5660168475552767,0
1734366227,USB-4868,9,1,1,3,4.2932708766393235,0,0,1,0.518803382896998,0
1734366228,USB-6165,84,7,7,13,7.396506736767689,1,1,0,1.0,1
1734366229,USB-5543,11,1,1,2,4.332111244871218,0,0,1,0.40927696518437434,0
1734366230,USB-8661,67,6,5,17,5.9962868056262675,0,1,0,1.0,1
1734366231,USB-1563,11,3,1,1,5.070897637325926,0,0,1,0.38231423677482673,0
1734366232,USB-6001,12,0,0,3,4.365364452934445,0,1,0,0.5671714906879661,0
1734366233,USB-5564,88,2,4,19,7.750983847480377,1,0,0,1.0,1
1734366234,USB-4556,8,0,0,4,3.733587364929975,0,0,1,0.39708405670499797,0
1734366235,USB-2830,7,1,2,0,5.261857566778881,0,0,1,0.23863927149853595,0
1734366236,USB-3855,12,2,0,8,4.1629703306966865,1,0,1,0.888361619685539,0
1734366237,USB-5246,10,2,0,2,4.7163535912527905,0,0,1,0.5370828784901006,0
1734366238,USB-2053,15,2,0,1,5.5543700233752125,0,0,1,0.07189872639907524,0
1734366239,USB-9803,6,1,0,1,4.955615381086615,0,0,1,0.7339015859009951,0
1734366240,USB-5598,9,0,1,2,4.664722198345416,0,0,1,0.6898465487680241,0
1734366241,USB-1484,74,5,8,19,5.944174554097236,0,1,1,1.0,1
1734366242,USB-8427,8,3,0,1,6.000686228225259,0,0,1,0.23349723836898897,0
1734366243,USB-4492,81,10,5,17,6.825783152170615,0,0,0,1.0,1
1734366244,USB-1322,15,1,0,0,5.202853937688699,0,0,0,0.6020367814535348,0
1734366245,USB-4937,8,0,0,1,6.3910098297589695,0,0,1,0.641097548630265,0
1734366246,USB-4183,6,3,0,1,4.548832726698623,0,0,1,0.31933438902933375,0
1734366247,USB-5713,7,2,1,0,4.838267454368787,0,0,1,0.634523962450551,0
1734366248,USB-8160,17,0,0,3,6.160148969100384,0,0,1,0.898171433913939,0
1734366249,USB-5889,79,4,2,17,6.453539953024543,0,0,0,1.0,1
1734366250,USB-3492,89,6,5,11,6.749154348293995,1,1,0,1.0,1
1734366251,USB-5835,12,0,1,2,4.993826311698504,0,1,1,0.7263958099496712,0
1734366252,USB-2735,79,9,7,18,5.827325674783989,0,0,0,1.0,1
1734366253,USB-8711,76,8,5,16,6.827417488831641,0,1,1,1.0,1
1734366254,USB-8728,83,8,3,11,5.498283344304184,0,0,0,1.0,1
1734366255,USB-6639,9,4,0,3,4.166038259497722,0,0,1,0.6433352859441683,0
1734366256,USB-1890,7,1,0,1,5.06904242804644,0,0,1,0.3248379697820966,0
1734366257,USB-8208,71,6,3,13,6.457036616384091,0,1,0,1.0,1
1734366258,USB-2550,11,1,1,2,5.414081332910302,0,0,1,0.6246697449655109,0
1734366259,USB-8386,15,0,0,5,5.198690430987246,0,0,1,0.3336034063895501,0
1734366260,USB-9566,15,0,0,5,5.294356264832518,0,0,1,0.8546200073850208,0
1734366261,USB-2099,67,4,5,13,7.086604939843127,0,1,1,1.0,1
1734366262,USB-1955,6,0,2,2,4.885329151728477,0,0,0,0.33479993078845927,0
1734366263,USB-8981,8,2,0,5,5.291714021185369,0,0,1,0.6988263240713997,0
1734366264,USB-7553,12,2,0,3,5.30451867432049,0,0,1,0.4091464413218934,0
1734366265,USB-2152,10,3,1,7,5.0593080525013105,0,0,1,0.8463863498714508,0
1734366266,USB-8448,11,2,1,6,4.403575054755401,0,0,0,0.6566763366585343,0
1734366267,USB-2953,17,1,1,6,5.11872660561244,0,0,1,0.7224627086369331,0
1734366268,USB-1005,84,8,8,19,6.248028254727124,0,0,0,1.0,1
1734366269,USB-3579,80,7,3,12,6.060056672954741,0,0,0,1.0,1
1734366270,USB-4670,90,11,6,14,6.073104803273918,1,0,1,1.0,1
1734366271,USB-3134,11,2,0,2,5.483265226920895,0,0,1,0.45835094821279165,0
1734366272,USB-6119,82,5,6,14,6.38898582237298,0,1,0,1.0,1
1734366273,USB-9696,78,4,3,14,5.3444123892550515,0,1,1,1.0,1
1734366274,USB-7298,74,9,4,12,7.2536904275975775,0,0,0,1.0,1
1734366275,USB-3972,65,6,8,17,5.14589976913221,0,0,0,1.0,1
1734366276,USB-4940,85,16,6,19,6.844550487492579,1,0,0,1.0,1
1734366277,USB-5064,73,9,4,9,5.606843989286794,1,1,0,1.0,1
1734366278,USB-5814,9,0,2,5,5.558605661300408,0,0,1,0.32410430814528857,0
1734366279,USB-6919,87,6,4,14,7.330647372695082,1,0,1,1.0,1
1734366280,USB-4968,13,2,0,4,6.284795079647431,0,0,1,0.3726988601657195,0
1734366281,USB-9795,15,2,0,3,4.64090764846886,0,1,1,0.5432014262873152,0
1734366282,USB-1769,84,8,2,9,6.9077786070775735,0,1,0,1.0,1
1734366283,USB-6039,14,1,0,6,4.563478266288645,0,0,1,0.5841798670910677,0
1734366284,USB-2685,11,0,0,4,6.048422511109256,0,0,0,0.23001952033803863,0
1734366285,USB-2771,11,3,1,4,6.089226731108073,0,0,1,0.8278769988779061,0
1734366286,USB-8774,12,1,0,2,5.780875649273249,0,0,1,0.6298880784785909,0
1734366287,USB-6406,92,6,5,11,8.0,1,0,1,1.0,1
1734366288,USB-6560,10,2,1,3,6.093868847765192,0,0,1,0.43838298538320697,0
1734366289,USB-2644,9,3,0,3,6.434195007935216,0,0,1,0.6010180367033997,0
1734366290,USB-3457,11,1,0,3,4.697620287725175,0,0,1,0.5867536807111847,0
1734366291,USB-3914,11,1,0,2,5.589618861239736,0,0,1,0.39103474094592644,0
1734366292,USB-4624,12,2,0,6,6.225811699922568,0,0,1,0.6598570777873628,0
1734366293,USB-6679,11,1,1,2,5.298718349031558,0,0,0,0.5089950790231762,0
1734366294,USB-8488,7,0,1,6,5.127164916991789,0,0,1,0.4695614101339509,0
1734366295,USB-3127,10,2,0,2,6.216415926278444,0,0,0,0.4920211866423897,0
1734366296,USB-3464,10,3,3,3,5.0457181613525215,0,0,1,0.641287296429595,0
1734366297,USB-9703,10,1,0,2,3.4448808587138577,0,0,1,0.23527622625296143,0
1734366298,USB-2125,9,2,4,4,4.97837522716647,0,0,0,0.7395679171617328,0
1734366299,USB-4518,87,10,4,10,5.639300750894363,1,1,1,1.0,1
1734366300,USB-7384,75,9,5,12,7.507422984284914,0,0,0,1.0,1
1734366301,USB-4518,75,4,6,21,4.307796846685946,0,1,0,1.0,1
1734366302,USB-8005,66,4,1,17,5.293036661021163,0,0,0,1.0,1
1734366303,USB-3633,8,2,2,2,4.970650812661737,0,0,1,0.46133878681190427,0
1734366304,USB-3806,79,6,7,15,7.271677736304347,0,1,0,1.0,1
1734366305,USB-6422,6,2,0,3,5.12489858867647,0,0,1,0.2428491771176004,0
1734366306,USB-5019,74,6,1,13,6.247500828640505,0,1,0,1.0,1
1734366307,USB-6224,74,7,8,9,6.467392597036763,0,0,0,1.0,1
1734366308,USB-6489,10,0,1,3,4.754672148419886,0,0,1,0.04710099087380942,0
1734366309,USB-5495,12,2,0,3,4.98722744320863,0,0,1,0.7816800088404963,0
1734366310,USB-3109,16,0,0,0,5.105900764827398,0,1,1,0.2250834145043186,0
1734366311,USB-3180,10,1,2,2,4.200883714680704,0,1,1,0.5667191272177033,0
1734366312,USB-5597,11,1,1,3,5.449274780054286,0,0,1,0.6298426233401776,0
1734366313,USB-3354,87,8,5,17,6.8000053428085385,1,1,0,1.0,1
1734366314,USB-7459,6,1,0,7,5.553491171437276,0,0,1,0.4062834148240987,0
1734366315,USB-2199,8,2,0,2,4.816899080608521,0,0,1,0.6886913100133676,0
1734366316,USB-6127,78,6,5,18,6.872195677440847,1,0,0,1.0,1
1734366317,USB-9137,9,0,1,4,5.435005986069812,0,0,1,0.30422515090431435,0
1734366318,USB-7363,11,2,0,1,5.2062085961125675,0,0,1,0.6422586036985891,0
1734366319,USB-1709,10,0,2,2,5.525698211897739,0,0,1,0.23380209500327465,0
1734366320,USB-4575,12,2,2,1,5.480078583019136,0,0,1,0.7323557257354646,0
1734366321,USB-5892,12,1,1,4,5.049591788801053,0,0,1,0.9040464548921547,0
1734366322,USB-2769,9,4,2,0,5.1398494362575535,0,0,1,0.6943519197272748,0
1734366323,USB-5843,13,1,1,3,4.237827230524976,0,0,1,0.5217513712177014,0
1734366324,USB-5411,73,5,5,18,6.20245516858731,0,0,0,1.0,1
1734366325,USB-5219,64,4,4,13,5.89523407379431,1,0,0,1.0,1
1734366326,USB-2809,82,6,6,19,8.0,0,0,1,1.0,1
1734366327,USB-2574,6,0,0,0,5.032419647862336,0,0,1,0.19781530908497555,0
1734366328,USB-7313,14,1,0,3,5.327151982065542,0,0,1,0.5675082918791416,0
1734366329,USB-3619,5,1,1,4,5.289178642946784,0,0,1,0.5213514986260537,0
1734366330,USB-1590,12,1,0,5,5.20145922798789,0,0,1,0.5712272851797678,0
1734366331,USB-1851,8,0,0,4,5.151939319851387,0,0,1,0.5695447946057294,0
1734366332,USB-9415,15,0,1,3,4.557790892461651,0,0,1,0.5192756165956094,0
1734366333,USB-8311,12,1,1,3,4.871111116640671,0,0,1,0.5132693608170229,0
1734366334,USB-5868,11,1,0,7,4.838728808976403,0,0,1,0.7640544584781211,0
1734366335,USB-3603,5,2,0,2,4.956041504372516,0,0,1,0.2193802131270463,0
1734366336,USB-2163,91,4,3,8,5.776368357789647,0,0,0,1.0,1
1734366337,USB-3472,64,8,3,14,7.228951209800598,1,0,0,1.0,1
1734366338,USB-7759,10,0,0,1,5.3164257477671715,0,0,0,0.5167346329891913,0
1734366339,USB-7361,11,1,0,3,5.123448996327368,0,0,1,0.2581162151795183,0
1734366340,USB-1103,7,1,0,2,5.576409862603571,0,0,0,0.4991426162998023,0
1734366341,USB-7565,13,0,0,3,5.292574831117712,0,0,0,0.5221515433283492,0
1734366342,USB-9862,87,11,4,10,8.0,1,1,1,1.0,1
1734366343,USB-6967,81,4,4,16,5.449635065692048,1,0,0,1.0,1
1734366344,USB-8299,14,3,2,5,3.9849290609095522,0,0,1,0.6375627854101397,0
1734366345,USB-6057,79,5,6,10,6.83025288362938,1,1,0,1.0,1
1734366346,USB-3319,95,3,3,18,6.646234847529732,1,0,0,1.0,1
1734366347,USB-8018,86,7,4,15,6.5143999797880365,1,0,0,1.0,1
1734366348,USB-5744,14,2,0,4,5.855490746718102,0,0,1,0.6603269373333536,0
1734366349,USB-6539,7,2,4,1,5.601818401187122,0,0,1,0.5833411275278094,0
1734366350,USB-7425,66,4,2,11,5.989415806034544,1,1,1,1.0,1
1734366351,USB-3266,84,6,6,23,5.5592305938541084,1,1,1,1.0,1
1734366352,USB-4436,80,5,7,17,6.899822885748032,0,0,0,1.0,1
1734366353,USB-2659,11,0,0,5,4.676335156752479,0,0,1,0.5435009418328776,0
1734366354,USB-2607,8,0,3,4,5.613623375063593,0,0,1,0.7368023713586676,0
1734366355,USB-9654,79,4,4,12,8.0,0,1,1,1.0,1
1734366356,USB-3527,9,1,2,3,5.445798026558684,0,0,1,0.2798977158099458,0
1734366357,USB-8085,91,10,3,16,6.072107827023654,0,1,0,1.0,1
1734366358,USB-7452,11,1,0,1,5.6602588479681,0,0,1,0.5035663857853028,0
1734366359,USB-7011,75,9,4,12,5.75961416309078,1,1,0,1.0,1
1734366360,USB-8413,8,1,0,3,4.329039627887601,0,0,1,0.45743163021063427,0
1734366361,USB-6557,8,1,0,2,6.332032339150507,0,0,1,0.45372568899034815,0
1734366362,USB-1681,9,0,2,3,4.81957413874084,0,0,1,0.6516637685659361,0
1734366363,USB-8129,11,0,0,3,4.6434734200150105,0,0,1,0.3045922476973375,0
1734366364,USB-1478,90,13,3,20,7.728765452497644,1,0,0,1.0,1
1734366365,USB-2999,71,4,3,16,6.197033090492665,1,1,0,1.0,1
1734366366,USB-6222,8,2,0,1,5.144684272052378,0,0,1,0.47358175004102165,0
1734366367,USB-5024,65,13,5,10,5.74002263525879,1,0,0,1.0,1
1734366368,USB-5366,10,4,0,0,4.890125486105847,0,0,1,0.5165264107873972,0
1734366369,USB-3749,13,0,0,1,4.148297917982245,0,0,1,0.4555193802383465,0
1734366370,USB-9679,12,2,2,3,4.3010092216318245,0,0,1,0.6468658115449992,0
1734366371,USB-7798,8,2,0,3,3.9823368968340604,0,0,1,0.29699404399820656,0
1734366372,USB-4895,94,2,3,16,6.258588750086913,1,0,0,1.0,1
1734366373,USB-5032,68,7,6,15,7.529572487601562,1,0,0,1.0,1
1734366374,USB-1392,10,5,0,4,4.7815450018865215,0,0,1,0.6040971206814051,0
1734366375,USB-8962,9,2,0,2,3.87345871641622,0,0,1,0.4095910801462299,0
1734366376,USB-4082,85,5,4,10,5.6136439539779115,0,1,0,1.0,1
1734366377,USB-1478,61,8,5,19,7.718368377413735,0,0,0,1.0,1
1734366378,USB-1757,14,3,1,7,5.430694132137473,0,0,1,0.5972763616913855,0
1734366379,USB-7155,93,4,2,17,6.168047426024975,1,0,0,1.0,1
1734366380,USB-5816,11,0,1,0,5.720729423950254,0,0,1,0.008778647899139624,0
1734366381,USB-5385,10,0,1,2,5.514223709974683,0,0,0,0.5461261439835228,0
1734366382,USB-4881,11,1,0,3,5.050376106122847,0,0,1,0.5040128266717592,0
1734366383,USB-8880,12,2,1,1,5.191472272839287,0,0,1,0.7763352698904007,0
1734366384,USB-1906,86,2,6,18,7.2641796735275985,1,0,0,1.0,1
1734366385,USB-5190,0,0,0,4,5.539150447865748,0,0,1,0.10330019758873377,0
1734366386,USB-8364,10,2,0,5,5.30325066638066,0,0,1,0.7496064814976208,0
1734366387,USB-2433,8,4,0,7,4.996471536480289,0,0,1,0.5651370933243272,0
1734366388,USB-1732,88,6,5,16,7.543014532123413,0,1,0,1.0,1
1734366389,USB-3332,9,0,1,1,5.856217898286246,0,0,1,0.14548684651438756,0
1734366390,USB-6222,60,9,4,11,6.8665428578162935,0,0,0,1.0,1
1734366391,USB-1467,9,1,0,4,4.880003365407021,0,0,1,0.37518488634681885,0
1734366392,USB-4568,8,0,2,3,5.272435223243559,0,1,1,0.6908328391979898,0
1734366393,USB-6229,11,1,0,4,5.936335306238501,0,0,1,0.6860260370904615,0
1734366394,USB-8035,11,1,4,3,6.18519794662126,0,0,1,0.7023048957733825,0
1734366395,USB-2509,77,7,7,14,7.373050724316222,0,0,0,1.0,1
1734366396,USB-6344,12,2,0,3,4.87772226461328,0,0,0,0.39402171115005535,0
1734366397,USB-2804,11,0,2,1,4.324109301863156,0,0,0,0.676510162073179,0
1734366398,USB-4605,11,0,0,4,5.456210277945305,0,0,1,0.5493983695863107,0
1734366399,USB-6444,14,1,0,4,4.26029414849376,1,0,1,0.5621449266829941,0
1734366400,USB-8350,7,2,1,1,5.012620870660139,0,0,1,0.3421706718338851,0
1734366401,USB-9868,11,2,2,2,6.0421941135264285,0,0,1,0.5669630101790544,0
1734366402,USB-5371,8,0,1,2,4.981403642349248,0,0,1,0.50030360123686,0
1734366403,USB-9728,77,6,3,15,6.040616042090778,1,0,0,1.0,1
1734366404,USB-2414,97,7,4,4,7.197357120269193,1,1,0,1.0,1
1734366405,USB-5596,5,1,1,1,4.759165757066456,0,0,1,0.44119208257630893,0
1734366406,USB-9909,74,7,5,12,6.726289001218455,0,1,1,1.0,1
1734366407,USB-2784,18,0,1,3,5.119644907026458,0,0,1,0.9699999778212739,0
1734366408,USB-4567,12,1,1,5,5.493160114856712,0,0,1,0.3649484203919345,0
1734366409,USB-4280,10,1,1,4,5.241389428993776,0,0,1,0.6662372170902301,0
1734366410,USB-2535,14,1,0,2,5.727009684924456,0,0,1,0.3542580724990415,0
1734366411,USB-5980,97,9,5,8,6.3001307606489005,1,0,0,1.0,1
1734366412,USB-5260,10,0,0,6,5.518330462207381,0,0,1,0.6518229264858094,0
1734366413,USB-7624,82,9,6,15,7.398661642729153,0,0,0,1.0,1
1734366414,USB-7089,87,3,8,19,5.922208411354738,0,0,0,1.0,1
1734366415,USB-3903,78,9,5,17,6.912190872732615,0,0,0,1.0,1
1734366416,USB-8876,82,4,4,14,5.297420721083801,0,0,0,1.0,1
1734366417,USB-8840,75,3,4,16,6.147553306773778,1,0,0,1.0,1
1734366418,USB-1550,78,5,5,13,7.429860018872607,1,0,0,1.0,1
1734366419,USB-9776,2,2,0,2,6.102245420563189,0,0,1,0.11957517298620457,0
1734366420,USB-8184,10,3,1,2,4.210962406814312,0,0,1,0.4411193427909853,0
1734366421,USB-3101,7,5,0,4,5.856402631331627,0,0,1,0.6356477062503858,0
1734366422,USB-2077,74,10,6,11,6.335046155727933,1,0,0,1.0,1
1734366423,USB-8169,92,6,7,18,8.0,1,0,0,1.0,1
1734366424,USB-7357,92,9,3,14,7.403211114080226,0,0,0,1.0,1
1734366425,USB-2388,95,5,3,19,6.241396233963386,1,1,0,1.0,1
1734366426,USB-8915,9,0,0,3,5.001551249787934,0,0,1,0.5882829182882058,0
1734366427,USB-9317,79,10,3,17,7.373652083733522,0,0,0,1.0,1
1734366428,USB-3001,11,0,0,3,4.352784547767493,0,0,1,0.3639819852410121,0
1734366429,USB-9499,15,0,1,2,4.969537443013376,0,0,0,0.40172054981010963,0
1734366430,USB-7602,11,1,0,0,5.647279272672305,0,0,0,0.23876987449496023,0
1734366431,USB-7662,71,9,5,12,6.933998123849087,0,0,0,1.0,1
1734366432,USB-3247,11,1,0,3,5.25405658990632,0,0,1,0.1859484430951296,0
1734366433,USB-9162,16,0,1,7,5.57750559773131,0,1,1,0.8112881371994581,0
1734366434,USB-2991,91,6,1,12,6.3775745359955485,1,0,0,1.0,1
1734366435,USB-6524,9,0,0,6,6.027275028121593,0,0,1,0.3215879912786144,0
1734366436,USB-1845,10,1,1,4,5.911957533907138,0,0,0,0.45362444806537083,0
1734366437,USB-7461,90,9,5,17,6.7180929814556585,0,0,0,1.0,1
1734366438,USB-1722,10,1,1,2,4.375880050599142,0,0,1,0.5481947997166641,0
1734366439,USB-4494,10,2,0,6,6.157902220196407,0,0,1,0.6321213070743895,0
1734366440,USB-5892,10,2,0,1,6.048746873002655,0,0,1,0.6271548922868714,0
1734366441,USB-8855,10,1,2,2,5.141247347264091,0,0,1,0.5247414122538613,0
1734366442,USB-7427,4,1,0,2,5.136733327532558,0,0,1,0.35016788860182035,0
1734366443,USB-5128,15,1,0,1,5.504498177851629,0,0,1,0.6566300199613098,0
1734366444,USB-4833,87,10,6,12,6.132687238272559,1,1,0,1.0,1
1734366445,USB-7584,13,2,0,1,5.830849176546087,0,0,0,0.7245674372514719,0
1734366446,USB-8205,10,1,3,1,5.530555456459911,0,0,1,0.5071978229742298,0
1734366447,USB-6629,8,2,0,2,4.740247862033044,0,0,1,0.4928357902495992,0
1734366448,USB-6162,75,9,7,15,7.0349614761417945,0,0,0,1.0,1
1734366449,USB-7239,8,1,0,2,4.748684623741149,0,0,1,0.4497429263594884,0
1734366450,USB-7641,11,2,0,4,5.165175349546843,0,0,1,0.5013073323755091,0
1734366451,USB-2797,10,0,0,4,5.186069427602849,0,0,0,0.5283627126728327,0
1734366452,USB-6305,10,0,2,8,4.726335974835089,0,0,1,0.8305950671248494,0
1734366453,USB-9408,85,11,5,18,5.455623522337017,0,1,0,1.0,1
1734366454,USB-9692,86,7,4,12,5.084357586150459,0,0,1,1.0,1
1734366455,USB-6827,16,0,1,2,5.521638599610863,0,0,1,0.6087762969930317,0
1734366456,USB-6851,81,8,4,7,8.0,1,0,0,1.0,1
1734366457,USB-1343,7,1,0,3,5.411870877713502,0,0,1,0.3161978183819977,0
1734366458,USB-1680,8,4,0,3,5.820383308665914,0,0,1,0.47309669417386074,0
1734366459,USB-4990,78,8,1,9,5.491165288246048,0,0,0,1.0,1
1734366460,USB-9248,14,0,0,2,4.384493351262787,0,0,1,0.4380734973893613,0
1734366461,USB-3684,7,3,0,7,5.087996978217661,0,0,1,0.34077894831851196,0
1734366462,USB-1810,12,1,0,2,5.45942792709107,0,0,0,0.5108283938766103,0
1734366463,USB-8638,88,3,5,5,7.354100661141545,0,1,0,1.0,1
1734366464,USB-4226,78,10,5,10,5.954814847079877,1,0,1,1.0,1
1734366465,USB-1740,13,2,1,6,5.058544214037495,0,0,1,0.646907301977928,0
1734366466,USB-3782,8,1,1,1,5.3297788776925445,0,0,0,0.41887296036696436,0
1734366467,USB-3713,11,2,2,3,5.4321873402584755,0,0,1,0.5815237344230206,0
1734366468,USB-4320,6,3,1,2,6.5172977429356225,0,0,1,0.3683290391827184,0
1734366469,USB-5219,77,5,4,15,4.541079733475511,0,0,0,1.0,1
1734366470,USB-9841,12,3,1,0,4.971867567349097,0,1,1,0.6434862241342825,0
1734366471,USB-9672,82,6,6,14,6.041625520014428,0,0,0,1.0,1
1734366472,USB-7146,67,5,6,10,4.750324020690832,1,0,0,1.0,1
1734366473,USB-5009,9,0,1,1,5.671337158973219,0,0,0,0.5819558943833061,0
1734366474,USB-2552,85,6,3,9,6.97641279857638,1,0,0,1.0,1
1734366475,USB-4210,7,0,0,7,5.73071101645858,0,0,1,0.2998986576699618,0
1734366476,USB-1572,8,1,0,5,6.075156253470886,0,0,1,0.44714319110307477,0
1734366477,USB-4579,90,7,4,15,6.461582543468589,1,1,0,1.0,1
1734366478,USB-9247,6,0,2,1,5.750870203831636,0,0,1,0.09708392094954715,0
1734366479,USB-5135,3,0,0,3,5.189262503024808,0,0,1,0.31578499714514097,0
1734366480,USB-8682,80,4,5,11,5.297112985298823,1,0,0,1.0,1
1734366481,USB-1360,8,1,0,7,4.52993863054395,0,0,1,0.630699691638787,0
1734366482,USB-4445,6,0,0,1,5.102303651082764,0,0,1,0.3293325354165334,0
1734366483,USB-9215,72,11,4,18,6.324507909437522,1,1,1,1.0,1
1734366484,USB-3900,12,1,0,4,5.621022293166526,1,0,0,0.5102074765233654,0
1734366485,USB-1910,13,2,0,3,5.956264815229239,0,0,1,0.48893115821843225,0
1734366486,USB-4807,10,0,0,4,4.823075284230352,0,0,1,0.486378406737652,0
1734366487,USB-6824,88,5,5,11,6.203309005579882,0,1,0,1.0,1
1734366488,USB-5850,12,2,3,4,5.387934035640394,0,0,1,0.6918440799659775,0
1734366489,USB-6778,15,0,2,5,5.988542574336703,0,0,1,0.6488968796423235,0
1734366490,USB-2243,92,8,7,10,7.872355985264005,0,0,0,1.0,1
1734366491,USB-5946,6,0,0,0,5.058338123432491,0,1,1,0.240354386411081,0
1734366492,USB-2541,17,0,1,3,5.14918400168374,0,0,1,0.5417931594109668,0
1734366493,USB-5866,72,8,6,16,6.233616587958434,1,1,0,1.0,1
1734366494,USB-2028,81,7,4,14,5.896596740594174,0,0,0,1.0,1
1734366495,USB-3853,12,1,1,3,5.554266784103294,0,0,1,0.5710510408476115,0
1734366496,USB-1314,15,2,0,3,6.133852465743629,0,0,1,0.7914396088417679,0
1734366497,USB-7847,81,10,5,8,5.949880562015263,1,0,0,1.0,1
1734366498,USB-4181,79,7,5,12,5.156877277267794,1,1,0,1.0,1
1734366499,USB-6742,6,4,1,1,5.429607829957991,0,0,1,0.47417214272591984,0
1734366500,USB-3605,4,0,1,4,5.404968322311603,0,1,1,0.42965919608820435,0
1734366501,USB-3045,82,8,6,13,6.52492845224602,0,0,1,1.0,1
1734366502,USB-3763,88,4,6,18,6.512636593948553,1,1,0,1.0,1
1734366503,USB-3925,6,0,0,2,5.56150050438246,0,0,1,0.09501947290474455,0
1734366504,USB-5064,79,7,4,16,6.952642399933883,1,1,0,1.0,1
1734366505,USB-2352,10,5,1,5,5.1749907489832605,0,0,1,0.8228410072612099,0
1734366506,USB-8138,79,7,4,14,6.086039381803921,0,0,0,1.0,1
1734366507,USB-1744,75,6,3,11,6.143634349048526,1,1,0,1.0,1
1734366508,USB-5279,87,6,5,16,6.310745382444205,1,0,0,1.0,1
1734366509,USB-7425,10,2,0,1,3.970694395511067,0,0,1,0.31245368614458086,0
1734366510,USB-8497,14,1,0,3,4.874766256065453,0,0,1,0.4268678296656271,0
1734366511,USB-8798,11,0,0,5,4.7855231326823775,0,0,1,0.8596360333674478,0
1734366512,USB-6761,101,6,2,17,6.535115513524847,1,1,0,1.0,1
1734366513,USB-4733,70,7,3,9,6.841873975738209,0,0,0,1.0,1
